"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1762753","A","","","0"
"2019-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1763461","A","","","0"
"2019-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1743019","A","","","0"
"2019-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1756817","A","","","0"
"2019-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1783271","A","","","0"
"2019-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1735430","A","","","0"
"2019-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1724870","A","","","0"
"2019-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1757683","A","","","0"
"2019-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1730070","A","","","0"
"2019-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1743732","A","","","0"
"2020-01","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1765341","A","","","0"
"2020-02","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1778623","A","","","0"
"2020-03","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1643160","A","","","0"
"2020-04","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1316418","A","","","0"
"2020-05","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1645896","A","","","0"
"2020-06","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1863614","A","","","0"
"2020-07","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1914110","A","","","0"
"2020-08","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1876526","B","","","0"
"2020-09","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1898186","A","","","0"
"2020-10","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1892889","A","","","0"
"2020-11","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1825296","A","","","0"
"2020-12","Manitoba","2016A000246","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367155","10.1.2","1694194","A","","","0"
"1991-01","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","445833","","","","0"
"1991-02","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","449011","","","","0"
"1991-03","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","445110","","","","0"
"1991-04","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","437399","","","","0"
"1991-05","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","449506","","","","0"
"1991-06","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","449879","","","","0"
"1991-07","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","444019","","","","0"
"1991-08","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","450401","","","","0"
"1991-09","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","455210","","","","0"
"1991-10","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","439847","","","","0"
"1991-11","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","465921","","","","0"
"1991-12","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","439263","","","","0"
"1992-01","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","452273","","","","0"
"1992-02","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","446439","","","","0"
"1992-03","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","450731","","","","0"
"1992-04","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","458105","","","","0"
"1992-05","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","458549","","","","0"
"1992-06","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","455681","","","","0"
"1992-07","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","451163","","","","0"
"1992-08","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","451816","","","","0"
"1992-09","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","447219","","","","0"
"1992-10","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","444743","","","","0"
"1992-11","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","456949","","","","0"
"1992-12","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","463155","","","","0"
"1993-01","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","473361","","","","0"
"1993-02","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","474198","","","","0"
"1993-03","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","477560","","","","0"
"1993-04","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","473987","","","","0"
"1993-05","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","480210","","","","0"
"1993-06","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","473519","","","","0"
"1993-07","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","486630","","","","0"
"1993-08","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","484641","","","","0"
"1993-09","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","487672","","","","0"
"1993-10","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","477502","","","","0"
"1993-11","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","496690","","","","0"
"1993-12","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","508962","","","","0"
"1994-01","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","501825","","","","0"
"1994-02","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","505819","","","","0"
"1994-03","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","519192","","","","0"
"1994-04","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","524845","","","","0"
"1994-05","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","514267","","","","0"
"1994-06","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","515235","","","","0"
"1994-07","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","520341","","","","0"
"1994-08","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","520149","","","","0"
"1994-09","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","524199","","","","0"
"1994-10","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","531407","","","","0"
"1994-11","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","534588","","","","0"
"1994-12","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","529546","","","","0"
"1995-01","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","536178","","","","0"
"1995-02","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","536912","","","","0"
"1995-03","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","530156","","","","0"
"1995-04","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","535534","","","","0"
"1995-05","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","541371","","","","0"
"1995-06","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","552170","","","","0"
"1995-07","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","551558","","","","0"
"1995-08","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","563937","","","","0"
"1995-09","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","560041","","","","0"
"1995-10","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","563365","","","","0"
"1995-11","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","567505","","","","0"
"1995-12","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","566557","","","","0"
"1996-01","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","568291","","","","0"
"1996-02","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","574851","","","","0"
"1996-03","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","600213","","","","0"
"1996-04","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","587593","","","","0"
"1996-05","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","592623","","","","0"
"1996-06","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","603068","","","","0"
"1996-07","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","601869","","","","0"
"1996-08","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","606536","","","","0"
"1996-09","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","586526","","","","0"
"1996-10","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","611142","","","","0"
"1996-11","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","640040","","","","0"
"1996-12","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","619984","","","","0"
"1997-01","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","619868","","","","0"
"1997-02","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","633239","","","","0"
"1997-03","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","634954","","","","0"
"1997-04","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","643250","","","","0"
"1997-05","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","646958","","","","0"
"1997-06","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","650350","","","","0"
"1997-07","Saskatchewan","2016A000247","Retail trade [44-45]","Seasonally adjusted","Dollars","81","thousands","3","v52367185","11.1.2","651589","","","","0"
